Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.066,0.214,0.094,0.29,0.064,0.046,0.16,0.066
0.03,0.096,0.006,0.348,0.016,0.236,0.102,0.166
0.084,0.174,0.0,0.144,0.028,0.33,0.068,0.172
0.262,0.19,0.0,0.124,0.026,0.06,0.062,0.276
0.226,0.082,0.006,0.418,0.006,0.004,0.226,0.032
0.116,0.074,0.032,0.506,0.01,0.034,0.194,0.034
0.078,0.054,0.006,0.342,0.004,0.036,0.41,0.07
0.118,0.232,0.0,0.222,0.026,0.102,0.124,0.176
0.056,0.132,0.0,0.46,0.018,0.058,0.158,0.118
0.058,0.316,0.0,0.178,0.242,0.014,0.1,0.092
0.108,0.306,0.028,0.382,0.02,0.046,0.09,0.02
0.104,0.116,0.026,0.414,0.006,0.094,0.08,0.16
0.038,0.054,0.004,0.176,0.006,0.522,0.01,0.19
0.148,0.038,0.026,0.1,0.58,0.006,0.09,0.012
0.104,0.128,0.004,0.162,0.04,0.376,0.042,0.144
0.13,0.332,0.002,0.128,0.052,0.104,0.144,0.108
0.018,0.228,0.0,0.214,0.004,0.058,0.396,0.082
0.034,0.43,0.0,0.14,0.03,0.062,0.194,0.11
0.346,0.054,0.0,0.142,0.01,0.2,0.02,0.228
0.054,0.098,0.024,0.308,0.014,0.2,0.074,0.228
0.104,0.114,0.04,0.342,0.028,0.068,0.25,0.054
0.1,0.156,0.032,0.28,0.03,0.164,0.054,0.184
0.066,0.124,0.006,0.538,0.026,0.056,0.138,0.046
0.066,0.124,0.004,0.18,0.016,0.416,0.038,0.156
0.164,0.188,0.002,0.15,0.12,0.172,0.104,0.1
0.086,0.208,0.002,0.354,0.008,0.104,0.082,0.156
0.062,0.07,0.0,0.298,0.002,0.02,0.518,0.03
0.056,0.208,0.046,0.398,0.026,0.038,0.182,0.046
0.048,0.062,0.006,0.55,0.002,0.036,0.188,0.108
0.202,0.13,0.004,0.33,0.008,0.042,0.232,0.052
0.14,0.144,0.0,0.408,0.01,0.022,0.176,0.1
0.03,0.148,0.0,0.382,0.006,0.068,0.256,0.11
0.042,0.01,0.0,0.688,0.0,0.032,0.1,0.128
0.128,0.044,0.014,0.55,0.006,0.042,0.11,0.106
0.032,0.046,0.0,0.76,0.0,0.012,0.102,0.048
0.216,0.104,0.022,0.166,0.05,0.202,0.036,0.204
0.04,0.248,0.0,0.434,0.006,0.028,0.086,0.158
0.038,0.054,0.008,0.194,0.004,0.49,0.062,0.15
0.064,0.332,0.0,0.238,0.01,0.046,0.174,0.136
0.196,0.204,0.014,0.25,0.02,0.09,0.082,0.144
0.048,0.146,0.004,0.35,0.042,0.176,0.156,0.078
0.062,0.074,0.0,0.506,0.004,0.046,0.208,0.1
0.154,0.184,0.002,0.142,0.028,0.314,0.034,0.142
0.06,0.082,0.002,0.606,0.002,0.038,0.124,0.086
0.168,0.088,0.0,0.158,0.044,0.322,0.056,0.164
0.15,0.244,0.002,0.152,0.044,0.18,0.056,0.172
0.614,0.022,0.0,0.062,0.0,0.0,0.018,0.284
0.076,0.286,0.022,0.426,0.016,0.024,0.116,0.034
0.322,0.11,0.006,0.316,0.022,0.036,0.088,0.1
0.026,0.104,0.002,0.632,0.002,0.02,0.124,0.09
0.174,0.456,0.0,0.092,0.084,0.094,0.066,0.034
0.06,0.17,0.0,0.148,0.02,0.022,0.532,0.048
0.028,0.118,0.002,0.374,0.004,0.068,0.272,0.134
0.156,0.132,0.006,0.124,0.008,0.344,0.024,0.206
0.278,0.068,0.006,0.446,0.016,0.026,0.112,0.048
0.356,0.156,0.002,0.1,0.036,0.232,0.028,0.09
0.07,0.112,0.0,0.212,0.012,0.28,0.06,0.254
0.096,0.268,0.0,0.336,0.014,0.104,0.096,0.086
0.152,0.21,0.002,0.172,0.05,0.092,0.162,0.16
0.03,0.074,0.02,0.55,0.012,0.024,0.244,0.046
0.212,0.076,0.0,0.2,0.014,0.028,0.06,0.41
0.126,0.07,0.004,0.256,0.02,0.3,0.088,0.136
0.066,0.366,0.0,0.264,0.036,0.018,0.202,0.048
0.098,0.13,0.004,0.236,0.026,0.226,0.148,0.132
0.048,0.126,0.0,0.42,0.012,0.078,0.114,0.202
0.19,0.22,0.156,0.118,0.13,0.084,0.04,0.062
0.104,0.11,0.0,0.278,0.052,0.13,0.08,0.246
0.07,0.276,0.002,0.198,0.046,0.142,0.14,0.126
0.156,0.114,0.0,0.276,0.008,0.046,0.094,0.306
0.136,0.124,0.062,0.276,0.014,0.224,0.058,0.106
0.03,0.076,0.002,0.694,0.002,0.026,0.094,0.076
0.016,0.138,0.002,0.324,0.0,0.134,0.056,0.33
0.038,0.09,0.004,0.626,0.004,0.054,0.09,0.094
0.05,0.228,0.002,0.446,0.022,0.046,0.078,0.128
0.03,0.054,0.0,0.576,0.01,0.024,0.23,0.076
0.094,0.108,0.07,0.288,0.026,0.04,0.314,0.06
0.208,0.12,0.006,0.14,0.246,0.162,0.052,0.066
0.472,0.066,0.008,0.074,0.022,0.226,0.008,0.124
0.076,0.274,0.0,0.114,0.092,0.144,0.184,0.116
0.158,0.032,0.002,0.144,0.304,0.022,0.314,0.024
0.538,0.064,0.01,0.062,0.004,0.144,0.012,0.166
0.052,0.102,0.204,0.37,0.016,0.03,0.13,0.096
0.086,0.064,0.0,0.588,0.0,0.016,0.09,0.156
0.08,0.078,0.006,0.548,0.004,0.018,0.236,0.03
0.096,0.178,0.002,0.268,0.02,0.142,0.066,0.228
0.024,0.194,0.0,0.47,0.004,0.048,0.132,0.128
0.066,0.196,0.0,0.476,0.064,0.026,0.132,0.04
0.114,0.044,0.004,0.632,0.01,0.016,0.144,0.036
0.066,0.084,0.002,0.46,0.014,0.022,0.304,0.048
0.028,0.174,0.002,0.254,0.01,0.01,0.502,0.02
0.022,0.142,0.0,0.118,0.016,0.566,0.046,0.09
0.168,0.054,0.0,0.266,0.01,0.008,0.456,0.038
0.208,0.078,0.004,0.112,0.46,0.01,0.104,0.024
0.17,0.106,0.042,0.21,0.04,0.244,0.078,0.11
0.122,0.114,0.066,0.1,0.48,0.034,0.06,0.024
0.03,0.006,0.0,0.846,0.002,0.0,0.11,0.006
0.15,0.09,0.006,0.484,0.01,0.044,0.178,0.038
0.166,0.162,0.016,0.04,0.57,0.022,0.016,0.008
0.132,0.074,0.002,0.418,0.006,0.082,0.066,0.22
0.04,0.078,0.01,0.59,0.002,0.024,0.172,0.084
0.304,0.16,0.01,0.234,0.06,0.026,0.172,0.034
0.244,0.238,0.018,0.176,0.152,0.062,0.036,0.074
0.152,0.17,0.004,0.41,0.01,0.088,0.072,0.094
0.016,0.374,0.002,0.174,0.048,0.066,0.262,0.058
0.074,0.086,0.0,0.144,0.024,0.378,0.048,0.246
0.272,0.068,0.01,0.364,0.006,0.082,0.138,0.06
0.052,0.294,0.038,0.254,0.118,0.022,0.204,0.018
0.318,0.184,0.008,0.194,0.026,0.118,0.072,0.08
0.142,0.258,0.004,0.222,0.02,0.144,0.076,0.134
0.048,0.072,0.002,0.65,0.028,0.008,0.16,0.032
0.148,0.23,0.006,0.174,0.076,0.136,0.114,0.116
0.026,0.082,0.012,0.386,0.014,0.218,0.12,0.142
0.15,0.23,0.002,0.33,0.01,0.066,0.116,0.096
0.104,0.246,0.068,0.274,0.056,0.064,0.132,0.056
0.068,0.222,0.042,0.26,0.03,0.186,0.104,0.088
0.054,0.296,0.0,0.156,0.01,0.132,0.124,0.228
0.156,0.204,0.03,0.3,0.068,0.048,0.158,0.036
0.074,0.246,0.0,0.342,0.028,0.052,0.148,0.11
0.032,0.46,0.0,0.174,0.012,0.01,0.238,0.074
0.062,0.114,0.0,0.168,0.016,0.348,0.032,0.26
0.23,0.068,0.004,0.294,0.01,0.128,0.076,0.19
0.066,0.124,0.002,0.154,0.034,0.404,0.048,0.168
0.224,0.1,0.0,0.16,0.008,0.23,0.032,0.246
0.094,0.24,0.014,0.202,0.064,0.196,0.07,0.12
0.066,0.224,0.008,0.212,0.038,0.116,0.052,0.284
0.106,0.058,0.002,0.38,0.022,0.026,0.384,0.022
0.218,0.032,0.014,0.072,0.58,0.032,0.036,0.016
0.364,0.12,0.0,0.088,0.022,0.246,0.028,0.132
0.152,0.218,0.0,0.262,0.026,0.06,0.206,0.076
0.068,0.096,0.0,0.25,0.004,0.186,0.062,0.334
0.046,0.06,0.004,0.69,0.002,0.014,0.152,0.032
0.162,0.212,0.0,0.144,0.208,0.082,0.068,0.124
0.342,0.096,0.002,0.246,0.05,0.046,0.058,0.16
0.282,0.088,0.0,0.242,0.012,0.032,0.1,0.244
0.144,0.136,0.022,0.072,0.548,0.016,0.052,0.01
0.138,0.148,0.012,0.41,0.018,0.018,0.176,0.08
0.034,0.058,0.004,0.632,0.018,0.02,0.212,0.022
0.08,0.126,0.0,0.196,0.046,0.092,0.396,0.064
0.032,0.086,0.004,0.464,0.004,0.068,0.198,0.144
0.052,0.05,0.0,0.45,0.014,0.002,0.296,0.136
0.162,0.098,0.014,0.338,0.018,0.092,0.134,0.144
0.06,0.074,0.008,0.368,0.046,0.12,0.188,0.136
0.152,0.228,0.014,0.112,0.03,0.154,0.072,0.238
0.612,0.052,0.0,0.12,0.006,0.0,0.028,0.182
0.06,0.118,0.0,0.198,0.014,0.08,0.418,0.112
0.058,0.162,0.004,0.23,0.006,0.296,0.096,0.148
0.036,0.058,0.024,0.582,0.002,0.018,0.228,0.052
0.186,0.158,0.004,0.168,0.058,0.228,0.094,0.104
0.062,0.236,0.006,0.252,0.016,0.074,0.25,0.104
0.094,0.204,0.0,0.438,0.012,0.078,0.07,0.104
0.028,0.116,0.002,0.298,0.024,0.01,0.508,0.014
0.032,0.104,0.0,0.282,0.004,0.12,0.04,0.418
0.294,0.152,0.0,0.196,0.03,0.114,0.046,0.168
0.134,0.046,0.002,0.142,0.002,0.406,0.014,0.254
0.068,0.18,0.0,0.344,0.026,0.042,0.228,0.112
0.022,0.198,0.01,0.468,0.008,0.044,0.146,0.104
0.28,0.102,0.002,0.236,0.018,0.116,0.042,0.204
0.062,0.046,0.0,0.582,0.012,0.02,0.206,0.072
0.028,0.068,0.002,0.532,0.01,0.004,0.332,0.024
0.098,0.176,0.0,0.282,0.04,0.16,0.128,0.116
0.048,0.458,0.0,0.094,0.06,0.118,0.128,0.094
0.036,0.1,0.0,0.418,0.008,0.03,0.368,0.04
0.018,0.204,0.0,0.228,0.012,0.096,0.392,0.05
0.212,0.026,0.004,0.108,0.506,0.012,0.106,0.026
0.054,0.08,0.0,0.388,0.004,0.016,0.368,0.09
0.35,0.114,0.022,0.118,0.042,0.216,0.022,0.116
0.072,0.272,0.004,0.18,0.016,0.278,0.066,0.112
0.082,0.072,0.014,0.592,0.01,0.022,0.162,0.046
0.04,0.068,0.002,0.244,0.03,0.408,0.054,0.154
0.05,0.228,0.002,0.38,0.016,0.06,0.17,0.094
0.06,0.082,0.0,0.482,0.016,0.068,0.164,0.128
0.25,0.08,0.002,0.412,0.002,0.028,0.176,0.05
0.082,0.092,0.002,0.336,0.002,0.038,0.41,0.038
0.15,0.148,0.05,0.02,0.606,0.008,0.012,0.006
0.136,0.272,0.006,0.074,0.424,0.018,0.046,0.024
0.106,0.13,0.024,0.382,0.058,0.094,0.12,0.086
0.114,0.152,0.0,0.292,0.018,0.144,0.076,0.204
0.054,0.144,0.002,0.448,0.008,0.064,0.096,0.184
0.286,0.114,0.006,0.222,0.03,0.082,0.104,0.156
0.054,0.366,0.0,0.198,0.03,0.054,0.232,0.066
0.112,0.15,0.024,0.534,0.028,0.012,0.108,0.032
0.102,0.092,0.014,0.388,0.016,0.04,0.254,0.094
0.056,0.154,0.008,0.392,0.018,0.074,0.218,0.08
0.126,0.092,0.012,0.602,0.016,0.02,0.106,0.026
0.222,0.046,0.0,0.384,0.026,0.034,0.048,0.24
0.066,0.04,0.01,0.702,0.02,0.002,0.148,0.012
0.188,0.142,0.014,0.38,0.006,0.094,0.084,0.092
0.06,0.052,0.0,0.384,0.004,0.004,0.408,0.088
0.39,0.13,0.0,0.076,0.046,0.18,0.038,0.14
0.076,0.112,0.026,0.242,0.034,0.326,0.064,0.12
0.046,0.082,0.004,0.442,0.004,0.04,0.294,0.088
0.084,0.09,0.04,0.424,0.03,0.086,0.2,0.046
0.098,0.082,0.012,0.522,0.0,0.036,0.208,0.042
0.062,0.09,0.004,0.148,0.022,0.43,0.072,0.172
0.078,0.22,0.0,0.256,0.036,0.14,0.156,0.114
0.104,0.122,0.012,0.524,0.0,0.028,0.154,0.056
0.046,0.21,0.0,0.284,0.008,0.132,0.112,0.208
0.212,0.072,0.002,0.12,0.054,0.32,0.022,0.198
0.26,0.058,0.004,0.422,0.002,0.004,0.18,0.07
0.064,0.17,0.004,0.416,0.018,0.032,0.258,0.038
0.072,0.116,0.002,0.16,0.098,0.038,0.476,0.038
0.006,0.09,0.0,0.52,0.006,0.006,0.346,0.026
0.046,0.126,0.044,0.242,0.004,0.024,0.48,0.034
0.046,0.02,0.0,0.542,0.0,0.008,0.32,0.064
0.048,0.108,0.02,0.046,0.734,0.022,0.006,0.016
0.032,0.072,0.0,0.146,0.004,0.018,0.68,0.048
0.044,0.102,0.004,0.552,0.006,0.032,0.104,0.156
0.03,0.276,0.004,0.438,0.008,0.054,0.122,0.068
0.126,0.082,0.042,0.514,0.01,0.034,0.106,0.086
0.046,0.204,0.02,0.356,0.018,0.1,0.158,0.098
0.154,0.094,0.034,0.128,0.502,0.024,0.036,0.028
0.184,0.158,0.052,0.074,0.456,0.014,0.038,0.024
0.09,0.184,0.002,0.274,0.02,0.026,0.26,0.144
0.138,0.106,0.002,0.182,0.01,0.38,0.036,0.146
0.39,0.038,0.0,0.14,0.01,0.002,0.026,0.394
0.06,0.178,0.006,0.168,0.028,0.318,0.052,0.19
0.112,0.144,0.036,0.294,0.02,0.164,0.148,0.082
0.07,0.43,0.002,0.134,0.024,0.078,0.164,0.098
0.04,0.61,0.0,0.124,0.052,0.04,0.114,0.02
0.034,0.082,0.002,0.272,0.002,0.342,0.054,0.212
0.106,0.236,0.084,0.256,0.09,0.06,0.134,0.034
0.046,0.104,0.0,0.61,0.004,0.012,0.132,0.092
0.036,0.034,0.006,0.632,0.004,0.02,0.144,0.124
0.134,0.228,0.006,0.042,0.55,0.014,0.016,0.01
0.028,0.148,0.002,0.226,0.008,0.02,0.552,0.016
0.076,0.096,0.004,0.618,0.016,0.014,0.136,0.04
0.118,0.286,0.082,0.3,0.026,0.074,0.042,0.072
0.092,0.076,0.002,0.262,0.012,0.052,0.456,0.048
0.238,0.184,0.016,0.31,0.048,0.044,0.108,0.052
0.076,0.114,0.07,0.116,0.452,0.022,0.136,0.014
0.158,0.196,0.028,0.224,0.044,0.206,0.064,0.08
0.094,0.066,0.002,0.542,0.01,0.062,0.174,0.05
0.048,0.348,0.01,0.23,0.03,0.092,0.134,0.108
0.076,0.206,0.056,0.382,0.066,0.034,0.144,0.036
0.118,0.122,0.186,0.314,0.016,0.012,0.174,0.058
0.3,0.106,0.002,0.29,0.062,0.054,0.07,0.116
0.014,0.234,0.002,0.476,0.002,0.05,0.142,0.08
0.09,0.256,0.0,0.202,0.04,0.03,0.284,0.098
0.064,0.102,0.01,0.526,0.01,0.026,0.2,0.062
0.162,0.208,0.008,0.296,0.03,0.092,0.112,0.092
0.106,0.094,0.0,0.21,0.008,0.224,0.04,0.318
0.114,0.344,0.004,0.076,0.242,0.046,0.098,0.076
0.034,0.124,0.002,0.23,0.018,0.072,0.47,0.05
0.14,0.094,0.026,0.166,0.034,0.36,0.038,0.142
0.182,0.086,0.004,0.136,0.024,0.084,0.044,0.44
0.044,0.092,0.006,0.386,0.018,0.006,0.43,0.018
0.036,0.158,0.002,0.39,0.008,0.134,0.148,0.124
0.014,0.036,0.0,0.852,0.0,0.01,0.052,0.036
0.052,0.086,0.002,0.166,0.014,0.376,0.02,0.284
0.04,0.068,0.014,0.59,0.006,0.034,0.182,0.066
0.266,0.168,0.008,0.256,0.026,0.106,0.126,0.044
0.152,0.16,0.058,0.356,0.074,0.034,0.104,0.062
0.076,0.318,0.0,0.162,0.046,0.128,0.164,0.106
0.156,0.142,0.008,0.398,0.014,0.046,0.168,0.068
0.102,0.104,0.01,0.138,0.044,0.362,0.034,0.206
0.054,0.312,0.002,0.206,0.012,0.1,0.128,0.186
0.23,0.108,0.02,0.094,0.404,0.034,0.076,0.034
0.082,0.15,0.0,0.246,0.018,0.232,0.082,0.19
0.256,0.176,0.014,0.316,0.034,0.05,0.07,0.084
0.124,0.076,0.008,0.572,0.022,0.018,0.112,0.068
0.12,0.152,0.0,0.202,0.02,0.19,0.154,0.162
0.128,0.188,0.004,0.366,0.028,0.074,0.168,0.044
0.104,0.284,0.0,0.168,0.032,0.028,0.182,0.202
0.31,0.088,0.002,0.166,0.032,0.204,0.048,0.15
0.148,0.074,0.0,0.408,0.006,0.03,0.246,0.088
0.572,0.048,0.0,0.102,0.002,0.002,0.022,0.252
0.098,0.404,0.002,0.194,0.018,0.132,0.062,0.09
0.082,0.168,0.0,0.278,0.0,0.006,0.444,0.022
0.078,0.1,0.0,0.538,0.02,0.01,0.22,0.034
0.296,0.092,0.0,0.25,0.018,0.05,0.088,0.206
0.138,0.112,0.016,0.424,0.076,0.05,0.114,0.07
0.066,0.07,0.006,0.606,0.008,0.012,0.158,0.074
0.246,0.068,0.01,0.05,0.566,0.018,0.024,0.018
0.13,0.208,0.006,0.164,0.036,0.186,0.092,0.178
0.108,0.154,0.004,0.288,0.046,0.142,0.066,0.192
0.14,0.266,0.0,0.178,0.108,0.048,0.09,0.17
0.084,0.134,0.038,0.482,0.038,0.032,0.132,0.06
0.018,0.1,0.0,0.608,0.004,0.04,0.126,0.104
0.224,0.128,0.0,0.122,0.008,0.314,0.042,0.162
0.118,0.472,0.004,0.08,0.138,0.034,0.102,0.052
0.036,0.042,0.014,0.732,0.006,0.016,0.126,0.028
0.078,0.204,0.01,0.346,0.024,0.062,0.176,0.1
0.034,0.174,0.002,0.468,0.014,0.066,0.124,0.118
0.1,0.064,0.0,0.592,0.004,0.028,0.142,0.07
0.058,0.042,0.016,0.646,0.004,0.038,0.14,0.056
0.092,0.366,0.0,0.154,0.026,0.046,0.204,0.112
0.156,0.1,0.0,0.38,0.014,0.092,0.076,0.182
0.266,0.096,0.002,0.258,0.084,0.122,0.074,0.098
0.094,0.08,0.016,0.462,0.004,0.048,0.186,0.11
0.082,0.108,0.026,0.532,0.032,0.03,0.108,0.082
0.688,0.026,0.0,0.08,0.016,0.022,0.036,0.132
0.068,0.114,0.272,0.334,0.008,0.04,0.108,0.056
0.058,0.11,0.014,0.492,0.014,0.068,0.136,0.108
0.038,0.164,0.012,0.528,0.016,0.012,0.18,0.05
0.08,0.066,0.012,0.564,0.012,0.066,0.098,0.102
0.114,0.066,0.01,0.42,0.012,0.07,0.216,0.092
0.12,0.052,0.0,0.242,0.004,0.012,0.52,0.05
0.07,0.096,0.246,0.366,0.024,0.05,0.096,0.052
0.05,0.46,0.0,0.12,0.074,0.014,0.236,0.046
0.194,0.348,0.002,0.104,0.07,0.122,0.068,0.092
0.062,0.068,0.0,0.592,0.016,0.03,0.19,0.042
0.098,0.146,0.006,0.33,0.074,0.08,0.142,0.124
0.108,0.142,0.0,0.356,0.004,0.08,0.078,0.232
0.108,0.112,0.066,0.468,0.04,0.03,0.096,0.08
0.064,0.052,0.302,0.43,0.008,0.026,0.088,0.03
0.102,0.214,0.002,0.126,0.314,0.052,0.116,0.074
0.158,0.02,0.006,0.06,0.66,0.01,0.046,0.04
0.048,0.17,0.0,0.374,0.022,0.034,0.208,0.144
0.438,0.098,0.002,0.132,0.046,0.112,0.028,0.144
0.078,0.126,0.0,0.188,0.02,0.288,0.122,0.178
0.05,0.238,0.028,0.228,0.074,0.164,0.082,0.136
0.048,0.118,0.0,0.512,0.008,0.014,0.162,0.138
0.264,0.102,0.024,0.236,0.022,0.204,0.084,0.064
0.026,0.2,0.0,0.498,0.006,0.018,0.148,0.104
0.052,0.138,0.004,0.288,0.026,0.208,0.07,0.214
0.076,0.144,0.01,0.374,0.008,0.092,0.12,0.176
0.054,0.066,0.018,0.024,0.79,0.006,0.036,0.006
0.108,0.108,0.002,0.448,0.012,0.052,0.136,0.134
0.062,0.332,0.0,0.11,0.328,0.022,0.102,0.044
0.066,0.088,0.002,0.356,0.016,0.158,0.15,0.164
0.256,0.132,0.018,0.228,0.02,0.156,0.096,0.094
0.014,0.106,0.002,0.23,0.002,0.026,0.576,0.044
0.094,0.158,0.106,0.35,0.024,0.01,0.194,0.064
0.052,0.212,0.006,0.468,0.044,0.03,0.16,0.028
0.028,0.146,0.024,0.46,0.07,0.05,0.188,0.034
0.138,0.164,0.026,0.326,0.018,0.136,0.108,0.084
0.074,0.214,0.0,0.394,0.018,0.012,0.238,0.05
0.036,0.044,0.006,0.736,0.014,0.012,0.128,0.024
0.18,0.024,0.0,0.388,0.004,0.004,0.366,0.034
0.03,0.142,0.0,0.322,0.022,0.058,0.358,0.068
0.18,0.086,0.018,0.148,0.424,0.036,0.078,0.03
0.15,0.192,0.006,0.198,0.048,0.222,0.06,0.124
0.122,0.148,0.038,0.452,0.012,0.024,0.156,0.048
0.024,0.052,0.0,0.744,0.002,0.012,0.138,0.028
0.07,0.118,0.006,0.486,0.06,0.044,0.152,0.064
0.18,0.09,0.0,0.288,0.018,0.022,0.046,0.356
0.078,0.086,0.01,0.328,0.018,0.212,0.054,0.214
0.03,0.136,0.0,0.524,0.016,0.006,0.24,0.048
0.026,0.058,0.002,0.624,0.006,0.004,0.232,0.048
0.054,0.062,0.006,0.68,0.004,0.014,0.11,0.07
0.404,0.096,0.01,0.17,0.054,0.088,0.076,0.102
0.026,0.12,0.01,0.516,0.014,0.03,0.222,0.062
0.028,0.036,0.014,0.63,0.004,0.014,0.222,0.052
0.052,0.2,0.006,0.292,0.014,0.124,0.116,0.196
0.058,0.196,0.02,0.408,0.05,0.05,0.132,0.086
0.094,0.258,0.044,0.252,0.042,0.116,0.116,0.078
0.042,0.372,0.002,0.204,0.03,0.096,0.15,0.104
0.218,0.092,0.032,0.308,0.024,0.07,0.088,0.168
0.05,0.058,0.002,0.73,0.018,0.002,0.112,0.028
0.034,0.092,0.002,0.458,0.002,0.12,0.086,0.206
0.052,0.12,0.002,0.514,0.022,0.052,0.182,0.056
0.508,0.038,0.002,0.028,0.002,0.18,0.006,0.236
0.04,0.534,0.0,0.148,0.04,0.072,0.092,0.074
0.106,0.052,0.014,0.66,0.01,0.014,0.088,0.056
0.154,0.102,0.002,0.322,0.01,0.036,0.326,0.048
0.076,0.168,0.322,0.244,0.064,0.03,0.08,0.016
0.092,0.17,0.008,0.332,0.014,0.118,0.062,0.204
0.04,0.098,0.0,0.49,0.006,0.022,0.28,0.064
0.156,0.094,0.002,0.288,0.012,0.018,0.408,0.022
0.202,0.148,0.004,0.274,0.022,0.026,0.28,0.044
0.036,0.158,0.002,0.338,0.008,0.098,0.248,0.112
0.05,0.178,0.006,0.382,0.026,0.066,0.116,0.176
0.066,0.048,0.0,0.596,0.008,0.008,0.192,0.082
0.118,0.232,0.002,0.238,0.04,0.172,0.09,0.108
0.18,0.038,0.004,0.58,0.0,0.014,0.15,0.034
0.11,0.082,0.0,0.3,0.02,0.114,0.112,0.262
0.038,0.098,0.0,0.316,0.0,0.058,0.404,0.086
0.122,0.098,0.02,0.532,0.012,0.016,0.176,0.024
0.126,0.108,0.05,0.308,0.042,0.042,0.174,0.15
0.142,0.252,0.012,0.25,0.024,0.106,0.164,0.05
0.044,0.1,0.0,0.34,0.006,0.198,0.114,0.198
0.108,0.062,0.0,0.488,0.02,0.028,0.24,0.054
0.148,0.078,0.032,0.394,0.018,0.038,0.256,0.036
0.142,0.192,0.002,0.214,0.026,0.066,0.134,0.224
0.33,0.084,0.0,0.164,0.018,0.162,0.068,0.174
0.088,0.072,0.01,0.504,0.012,0.054,0.21,0.05
0.09,0.136,0.0,0.276,0.008,0.012,0.41,0.068
0.062,0.204,0.0,0.488,0.026,0.02,0.148,0.052
0.052,0.126,0.01,0.482,0.028,0.016,0.246,0.04
0.052,0.17,0.0,0.382,0.018,0.034,0.166,0.178
0.022,0.116,0.004,0.53,0.008,0.008,0.276,0.036
0.102,0.188,0.01,0.224,0.042,0.136,0.146,0.152
0.082,0.204,0.032,0.326,0.066,0.046,0.18,0.064
0.04,0.102,0.012,0.47,0.004,0.05,0.216,0.106
0.098,0.124,0.0,0.282,0.024,0.252,0.11,0.11
0.118,0.238,0.006,0.284,0.022,0.074,0.084,0.174
0.074,0.088,0.0,0.164,0.002,0.456,0.02,0.196
0.04,0.06,0.504,0.284,0.024,0.032,0.042,0.014
0.13,0.064,0.0,0.426,0.0,0.04,0.29,0.05
0.422,0.048,0.0,0.174,0.012,0.0,0.034,0.31
0.158,0.122,0.014,0.214,0.018,0.23,0.092,0.152
0.03,0.144,0.0,0.378,0.008,0.034,0.324,0.082
0.102,0.212,0.0,0.226,0.026,0.04,0.246,0.148
0.094,0.072,0.002,0.546,0.024,0.072,0.108,0.082
0.354,0.146,0.002,0.114,0.018,0.216,0.034,0.116
0.052,0.226,0.026,0.338,0.102,0.024,0.174,0.058
0.206,0.192,0.02,0.256,0.046,0.066,0.136,0.078
0.054,0.11,0.0,0.344,0.002,0.06,0.374,0.056
0.076,0.144,0.018,0.274,0.01,0.1,0.14,0.238
0.032,0.046,0.002,0.648,0.048,0.004,0.18,0.04
0.19,0.158,0.004,0.11,0.302,0.096,0.072,0.068
0.02,0.102,0.004,0.396,0.004,0.16,0.126,0.188
0.036,0.058,0.006,0.632,0.006,0.018,0.21,0.034
0.124,0.31,0.042,0.196,0.07,0.052,0.126,0.08
0.076,0.1,0.046,0.33,0.042,0.158,0.124,0.124
0.194,0.182,0.004,0.358,0.028,0.072,0.116,0.046
0.158,0.184,0.004,0.234,0.016,0.132,0.156,0.116
0.212,0.072,0.004,0.312,0.008,0.078,0.254,0.06
0.108,0.054,0.004,0.38,0.006,0.06,0.156,0.232
0.026,0.096,0.002,0.522,0.002,0.016,0.29,0.046
0.12,0.082,0.056,0.47,0.01,0.032,0.178,0.052
0.126,0.032,0.002,0.698,0.004,0.004,0.094,0.04
0.07,0.148,0.054,0.272,0.104,0.028,0.304,0.02
0.096,0.142,0.002,0.306,0.032,0.092,0.112,0.218
0.118,0.13,0.018,0.322,0.016,0.208,0.06,0.128
0.042,0.164,0.006,0.414,0.012,0.07,0.102,0.19
0.06,0.134,0.004,0.46,0.03,0.066,0.202,0.044
0.086,0.168,0.0,0.286,0.194,0.03,0.144,0.092
0.078,0.112,0.016,0.32,0.016,0.172,0.142,0.144
0.044,0.244,0.004,0.338,0.02,0.042,0.226,0.082
0.2,0.136,0.0,0.22,0.006,0.032,0.124,0.282
0.652,0.046,0.004,0.092,0.02,0.006,0.006,0.174
0.132,0.112,0.002,0.236,0.01,0.164,0.224,0.12
0.118,0.096,0.002,0.244,0.008,0.236,0.058,0.238
0.244,0.13,0.002,0.04,0.446,0.02,0.054,0.064
0.126,0.122,0.004,0.292,0.036,0.092,0.124,0.204
0.096,0.228,0.006,0.14,0.06,0.056,0.338,0.076
0.106,0.162,0.0,0.286,0.01,0.12,0.048,0.268
0.1,0.152,0.0,0.408,0.028,0.006,0.24,0.066
0.076,0.076,0.022,0.516,0.006,0.062,0.068,0.174
0.15,0.134,0.018,0.352,0.006,0.102,0.096,0.142
0.27,0.082,0.064,0.19,0.088,0.118,0.08,0.108
0.132,0.164,0.014,0.284,0.182,0.034,0.118,0.072
0.034,0.424,0.072,0.326,0.016,0.034,0.05,0.044
0.1,0.16,0.058,0.44,0.026,0.048,0.122,0.046
0.022,0.068,0.0,0.752,0.004,0.01,0.066,0.078
