Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,id
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8899
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3525
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,11603
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14438
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,62837
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277546
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9557
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,73943
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,870
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405570
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10497
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11675
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351819
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9844
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31544
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,320007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395763
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1633
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13446
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,392536
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1710
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,458
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,245168
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5558
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,25649
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23173
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11576
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5967
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,448105
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13008
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8327
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10288
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,109491
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,11208
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8046
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,377897
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,450248
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4734
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,192136
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10206
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,51395
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,254200
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1909
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8080
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,93084
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1999
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,438747
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,209901
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24684
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83770
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14742
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,15069
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,354859
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,281
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,292777
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26617
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,82666
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11858
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20762
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449941
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,150202
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58224
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323272
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7484
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16337
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9989
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,238302
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256731
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,257345
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,123105
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17898
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40161
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,152736
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,270007
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,438
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10740
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9745
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2768
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20483
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1535
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11033
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,242088
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77221
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84330
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10806
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6488
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,260339
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,334527
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221902
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11775
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78049
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7214
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,362755
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,10163
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10246
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22434
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3635
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7862
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13927
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9415
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,103626
0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15789
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352208
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18443
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94533
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188207
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36811
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,897
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12212
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,14620
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26191
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67660
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39691
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60672
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13931
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,184352
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21191
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30685
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81836
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10488
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16281
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11569
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109410
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353345
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21575
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,103620
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9767
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,336029
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,46315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,385737
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9731
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11069
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11933
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9624
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2260
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43727
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11963
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73723
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,86820
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,80389
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347201
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,38073
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44718
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,398289
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,109099
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9822
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407806
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16372
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,532
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46247
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,261470
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10552
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,912
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21734
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,19601
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14362
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9280
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26515
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16428
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13257
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58626
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152737
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256474
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106747
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,75622
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6312
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,75735
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,401544
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31046
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91745
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1592
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8265
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11848
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9607
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20829
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9722
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11707
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,119278
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12143
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,415665
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10739
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3083
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28902
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4614
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1986
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9952
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14506
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10007
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1553
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,393850
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,18561
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28510
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,208478
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6523
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7972
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,419639
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21755
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10619
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75802
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,225728
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14635
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43029
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46829
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14251
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66540
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,227707
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,113947
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8738
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,396422
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,56715
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,173
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157827
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,254474
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13470
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,68812
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,405
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42633
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,354556
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382517
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23160
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10618
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1809
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185701
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8285
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14447
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7737
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,331962
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10482
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,828
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,9825
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,122800
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253279
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158908
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,159095
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9591
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51248
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270400
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11687
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,332270
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,9663
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,340611
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5994
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16268
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12207
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23759
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45610
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,189197
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15283
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41586
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,18780
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,20096
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20704
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12473
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,284284
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12598
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,13509
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,636
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9988
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81390
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7870
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1125
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,16227
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10890
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,376570
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9959
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13253
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,27461
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,335077
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15482
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9904
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22843
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11415
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10501
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,428658
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19105
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,172
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3536
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46953
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15414
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1647
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52264
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38543
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25598
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32856
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,403
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17734
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24150
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37565
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,38117
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,833
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60307
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15915
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,44450
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17761
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,85373
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290542
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13465
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13150
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448134
0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,12335
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1888
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,242042
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4978
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,434005
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12117
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9079
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10994
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9341
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,381325
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,287587
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,242606
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67308
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352025
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73881
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319341
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10954
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23033
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,73134
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4917
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185497
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9948
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36950
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3172
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251321
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11355
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11134
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10778
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13925
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162145
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,309242
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,81796
